method,d,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9
0.5*CPI,20,0.24851802707333323,0.09457685263110813,0.34889809519460124,0.6553630814081532,0.5457200831563725,-0.0004320822398223845,8.993110055097175e-05,0.000620050105086617,-0.0008060494911737159,0.0019358147902430733
0.5*CPI,35,0.28513793733961657,0.2094468944875151,0.13570340774807746,0.6096236075645601,0.6476492651894511,0.0014523423848460393,-0.0008229876688658488,0.003113600726009108,0.00029245383383891266,0.0008422294386845053
0.5*CPI,50,0.31686804568032834,0.11863656685790874,0.14050534598029113,0.6034467029556684,0.5358654756371847,0.0005178766769314835,-0.0009861069750510265,-0.0008482496477357215,0.00018504394288848536,0.00044872346664937
0.5*CPI,100,0.3761768285756164,0.13482854999649085,0.06393705310458586,0.5752335992611545,0.665709341317974,0.01655957593706764,-0.00023269662045910522,-0.0018135552548518286,-0.0088059508908514,-0.00034352869579562517
PFI,10,0.40281525313901023,0.3698434536182017,0.7454635159778887,1.180987217098406,1.3773674552977582,0.0076935611499658885,-0.006032927169299929,-0.0014206534538122595,-0.006399071625081465,-0.005332351790483525
PFI,20,0.5102638172431232,0.3288511340355922,0.6701296150597565,1.0943535546892993,1.2432199715273282,0.000896922709104242,-0.0031105086506121316,0.0008724104532440435,-0.001433529331091088,0.002373777030609925
PFI,35,0.457026524467833,0.3881760917619427,0.606546258676376,1.1414456702769158,1.3761234203830397,0.0043627284440382885,0.0009272715856412095,0.0014877211682767788,0.00021812259569831127,0.0009429843760629941
PFI,50,0.35180426445189006,0.34248807205189,0.23296781580582981,0.943547401862923,1.0184138949227979,0.005082432985277663,-0.001044720940947319,-0.0015960266293454373,0.00040745765711225346,0.0014762093020358469
PFI,100,0.4164647135734626,0.2608265057117024,0.32377332451249285,0.9478076991711138,1.1930228630138004,0.0005465906274770838,-0.0006608053989174412,-0.0020680340351949544,0.0030661317723037484,-0.0005136195315319503
LOCO-W,10,0.02445918402445843,0.005608191565434985,0.02517749078379845,0.05304582529714671,0.4831843611741483,0.017536942810173817,0.03658908447153561,0.020225273824474414,0.0006330363645644061,0.011991865346366225
LOCO-W,20,0.377416952863693,0.017448171726293826,0.02912651841638479,0.6268093266856058,0.21894778429050094,0.001950783903193276,-0.03631862398736743,0.08125883415879527,-0.01131438436297084,0.03376689763569312
LOCO-W,35,0.043458835661659416,-0.21486735118255337,0.16427885566588812,0.36706618885904985,0.7414180592346097,-0.07346330073531535,-0.048158772979177,0.058545638638434205,-0.058830385354189635,0.08539393778918196
LOCO-W,50,0.34974061860946326,0.15917034305558467,0.002682918665952432,0.05389699883892234,0.07786339902590242,0.08547720740367681,0.047238369482887045,0.09698447310000945,0.04869282051735568,-0.06593929601437587
LOCO-W,100,0.3924933604472665,-0.2500714632397932,-0.06816161243869039,0.09859177619468473,0.26320695990469994,-0.2908357805143882,0.06860704351518213,0.23866441167608682,-0.18486326003250178,0.22674051749644666
LOCO-HD,10,0.2819356190705955,0.18387638050210342,0.5271096108797402,0.873828187344549,1.0113746786019497,-0.03137756550393889,0.011467186726175305,-0.030110089419336517,-0.047728864042042074,-0.056154578453144144
LOCO-HD,20,0.209991966979915,0.05034402124263304,0.5193967338337406,0.8545872789092028,0.9800996264862178,-0.025227739204041644,-0.03424987456254747,-0.0462157951291029,-0.038919142352787095,-0.03265281064518205
LOCO-HD,35,0.518835760498153,0.31559102135094147,0.34125101857889767,1.1257719965015769,0.9376395526662786,0.019950776829269712,0.009385047754262577,0.026749433344621154,0.02389658205484091,0.019122136597321204
LOCO-HD,50,0.43062832067118206,0.21285997978556093,0.26519833721778185,0.7200300419087455,1.2587255507878872,-0.05251438647311757,-0.024773602624609148,-0.024759888118125573,0.04374163854324331,-0.008874812538466004
LOCO-HD,100,0.24817991248512783,0.3768391312116721,0.3594123290487803,0.9127642885495086,0.9760892848864025,-0.09992079750221938,-0.014140652028474032,-0.03385602171796176,0.0003488023800718443,-0.0031484413962783453
Robust-CPI,10,0.18985414051148525,0.2306309279366297,0.46851107190634345,0.7315931949588164,0.7438609739192339,0.0010578659755100747,-0.0055947100905657954,-0.003947876115417417,-0.0026464744142891392,-0.009313983579658876
Robust-CPI,20,0.21993067867338176,0.08575478155098168,0.42457576153318066,0.7910321822386337,0.5623679774781343,-0.002916537571465177,-0.0005441947968735831,0.0004540908426562319,-0.001398559454679537,-0.0014818518928827902
Robust-CPI,35,0.4230570856934995,0.17448624094498666,0.19869238297397976,0.551757666820712,0.66965560334422,0.00183793779749936,0.000558237428166849,-0.0008127723339545813,-0.00243535218324486,0.0016925717150950155
Robust-CPI,50,0.2381426979160348,0.07901373182652133,0.16767304139187672,0.6289748696545852,0.6085865072345481,0.0010612473245299437,-0.007999549325584918,-0.000315609277656067,-0.0009539234893572792,0.00018937330936873013
Robust-CPI,100,0.2834967435736457,0.17777219648844325,0.12278128428890318,0.7664134657561835,0.5799779378493857,0.00233695202059924,9.32432111720136e-07,-0.0017760571372249622,-0.007552971842766986,0.0005029517463992077
0.5*CPI,10,0.24860968322746513,0.14071804642719976,0.3058370133243444,0.8806367246309126,0.6275870625718446,-0.000972238607430953,-0.00654227177770178,0.0006827360259338278,0.0018148026055152255,-0.0050203351976245425
0.5*CPI,20,0.29913940634551905,0.20626601573550765,0.27961327353917564,0.8665142578701365,0.5946328792538924,-0.0005198573509782867,0.0009197135397555067,-0.0006723874883717562,0.0011537272752645822,0.01034318802094944
0.5*CPI,35,0.19332975510149,0.11102230482337253,0.4697622220793385,0.7205038551206318,0.948940551491457,-0.001389267706491698,-0.0018435309692758917,0.00019759980048655867,0.0002781868456440961,0.0031278417346099763
0.5*CPI,50,0.27994227658428794,0.11495452488339172,0.2177964719880163,0.40923206882383556,0.5025807350762489,1.2584697818646129e-05,0.0007287668807612613,-3.0973907464204586e-05,-0.000443026966596316,-0.0006768654590240675
0.5*CPI,100,0.23178439069138937,0.20028519258226643,0.19686726150029207,0.5081726852017248,0.4434345539530312,0.00021737213881733997,5.872100147324977e-05,-0.00022112566974449854,9.751967008089779e-05,0.0002347436547508186
PFI,10,0.422157663562732,0.3171095569799144,0.732996862335564,1.291187247063052,1.2788885294854717,-0.005282752642709387,0.02245927803241865,0.00834935354519517,0.0013605623966079783,-0.008164357602237327
PFI,20,0.5405942470822936,0.4807201146205894,0.7743113449633533,1.153678964906927,1.150555441624026,0.00032453263915088737,0.002072768231723199,0.0013838939153659746,0.0021892076454564924,-0.009077798713688523
PFI,35,0.3540037529269099,0.2971332535590583,0.7713758127439395,1.1903886302811535,1.2774474773918714,-0.0005166458371925753,-0.0032940371732732565,0.0019245689461772075,0.001867753712644138,0.004891433131980483
PFI,50,0.450989336735264,0.3556926430870584,0.6652938442778371,0.7175366179068212,0.6493744938720947,-0.00239439833476085,0.001060030087112085,-0.0008989534477326089,-0.0027692266642312946,-0.004040292319122618
PFI,100,0.3614597921358518,0.3203785438956589,0.4328113572454335,0.8016898189159645,1.0267663706184313,0.0020771330361785134,-0.0001059179483348105,-0.0009446754537123514,-0.0007479954992957172,-0.0005413477142522938
LOCO-W,10,0.017944798225426786,0.33534570785645346,0.04624148063211435,0.2297855550655295,0.612546124121278,0.003908769756863826,-0.018949328109643077,-0.008152968242838317,-0.01089206444036043,0.0012709049563250988
LOCO-W,20,0.020151814618408634,0.04226048249344658,0.013070241686012906,0.7148072264456521,0.7461348741880836,0.02832300177474149,0.0016461067938513178,0.007625608509695044,-0.00488936272943323,0.005636485427279098
LOCO-W,35,0.6292982175779053,-0.0009051171731014695,-0.05602891789964485,0.3965407223169684,0.08231206200961873,-0.051870204593834526,-0.004819033366784467,0.0414516908891742,-0.060369497138637394,0.02488535675463684
LOCO-W,50,-0.15475337366469435,0.27678886605838476,0.6164649648830217,0.17968427793727898,0.3290959725580338,0.20175514355678917,0.0639801568382472,0.2812044652465022,0.09556083268640557,-0.05863005863951379
LOCO-W,100,0.04103684497945826,-0.1650250205326001,-0.019355250547964553,0.01888657616243663,0.5444207983400646,-0.0719313361381364,0.031472602530065195,-0.07994195560127727,0.08237053328925838,-0.26543312941700464
LOCO-HD,10,0.2701203235505504,0.22580478410969784,0.41783106667035885,0.7448956723363604,1.0082653602854232,-0.008470402117574716,-0.016033037425000896,-0.01940484679172405,-0.01828226745578121,-0.005328063395685867
LOCO-HD,20,0.4438083242591278,0.3173739752782196,0.329332291984262,1.0746239698169422,1.0634331549437825,0.057100775691856065,0.06170629026549901,0.027394956569877615,0.053735012371223356,0.0272056806284241
LOCO-HD,35,0.32297083606818683,0.25154721567417565,0.8684965958756405,1.15887488753811,1.1586142003415405,0.03662458768927407,0.00765777396713746,0.015330802146146905,0.03321429057776465,0.015384411457750546
LOCO-HD,50,0.42239986417715164,0.19468669557009094,0.45002474644720497,0.6826102893907233,0.9290550586171809,-0.02845909169090788,-0.01667614513659682,-0.003973847679180853,0.028321902092662665,-0.015262934280604601
LOCO-HD,100,0.3311801648395562,0.3601459818380512,0.2516094728139318,0.8256968831000822,1.0410031965838742,-0.011666617879359631,-0.019175995957328384,-0.021844060797304554,0.011913974821430973,0.003562914564699038
Robust-CPI,10,0.2468507259832836,0.17520562280425322,0.3009259393906247,0.529625761112527,0.8246295724495698,-0.008599483599388481,-0.0011301890763430978,-0.003926513723101653,0.0016167222288069514,-0.007434870268854947
Robust-CPI,20,0.31652359569248156,0.21159744263568883,0.3301839907455414,0.83804910029831,0.6439447751745379,0.0009262232975518945,0.0012166324910659356,-0.0009107337574397976,0.0016034663156741596,-0.0012766053833773111
Robust-CPI,35,0.22407245123512415,0.11848489599131498,0.6059212306072727,0.7873834464721962,0.7036283648189705,-0.0014503680765078116,-0.005009991297374098,-0.0010766021335261178,0.0005847514310706752,-0.0009895075361961035
Robust-CPI,50,0.36715591243987644,0.16131894313449466,0.38820301402697655,0.39545613859620526,0.6812849246290041,-0.0012619876221220186,-0.001125038772210365,-0.001146090971304526,0.0013653973702331245,-0.0011564840299368253
Robust-CPI,100,0.2414758080449286,0.20436923077316582,0.25518984789986093,0.6360145561630486,0.5483362647703507,0.0005208230572615127,-0.00028588404669028665,-0.001279610049768307,-9.120980909130574e-05,-0.00021407158936669895
0.5*CPI,10,0.29328765675467255,0.24295692907460098,0.16488722745053264,0.6691590326958121,0.5446269439941437,-0.00412009727607951,0.005918966728209851,-0.01191055568469479,-0.004798298113494054,0.0008743926881984443
0.5*CPI,20,0.21169885498726193,0.23292551874126044,0.36009748386373697,0.5887118194232648,0.3666160973896152,-0.011289011253778847,-0.0068509773096167015,-0.005348331947288509,-0.0013060903976401805,-0.0010467462544048733
0.5*CPI,35,0.18233616212916798,0.23986516669389296,0.21469058280550551,0.943635372955606,0.4998194609169247,0.00047234450191729893,-0.0038512634953980496,0.0004142911146626238,0.001217609844682277,-0.002555391113188532
0.5*CPI,50,0.24764695661381397,0.19524467159647463,0.20362503759859818,0.5972709461017278,0.5757657782152205,0.0022652270081088832,0.000754736185976046,0.0007791493493831125,-0.0005945427390053326,-0.00851471769121176
0.5*CPI,100,0.1739246695320139,0.13186043098111666,0.048195316559621504,0.5745255452684854,0.3952511878902064,0.0026002322107485654,0.01154907547595807,-0.00010558577092134591,0.00048053349880416985,-0.00044547874731204473
PFI,10,0.6137841927276652,0.39249705449968275,0.717335355548408,1.2440869526387917,1.303098660013648,0.007607105297725347,-0.004103055433333114,-0.013255338858290333,-0.01742771931942344,0.004899039403198802
PFI,20,0.34784024685609516,0.3414126608743012,0.45844137982567024,0.6883241110049562,0.8031717509188016,-0.010648961771251075,0.0003306362152415421,-0.0036839259774317235,0.0016817361343316461,-0.0018131719194219853
PFI,35,0.3321387373058424,0.3730061019304891,0.7951053824210257,1.3768020787834796,1.2799181941970323,0.0015313096736222498,-0.0038812948263098335,0.006603401924859087,-0.0009118175686753105,0.003687901301360097
PFI,50,0.40921012006085644,0.3375011387154947,0.4447715333507598,0.9649583708277871,0.8489892260099516,0.002234203812807367,-0.0002194876912685606,-0.001382821746532037,-0.000536615877755775,-0.010749423148242121
PFI,100,0.24617110332703285,0.18860319047284424,0.05783756863283718,0.791942670772446,0.7757555113170007,-0.0020976107965164914,0.02217847848708887,-0.0004262135121624322,0.0017655271417882368,-0.0006433290346317122
LOCO-W,10,0.284318525091358,0.017710294753802407,0.33628228567563934,0.7227637757485451,0.04399246039715651,-0.007589995099896682,0.006246882661011767,0.01219440168544697,0.009138224787735367,0.0036770131474224005
LOCO-W,20,0.07285246131407698,0.24317818926214424,0.039956982392852634,0.327401091117678,0.535646684739372,-0.05769251799507381,0.04180735394147219,-0.208640254658941,-0.04226719681122881,-0.04139990569325629
LOCO-W,35,-0.10161685815910344,0.48634116702313185,0.6150173195932076,0.35727942953189784,0.6124368610015939,0.059917862774951945,0.20386419141517512,0.2281092313354701,0.4128741378410096,0.03243563919621349
LOCO-W,50,0.3254236910877951,0.2260646557203153,0.19049678298801342,0.8083647873284079,0.6190155654557964,-0.05691289932665242,-0.004918432443393622,0.2089489201171425,-0.17412465988400283,0.016429136660304024
LOCO-W,100,0.3890536926188409,0.3820661027892262,-0.08999118380950286,0.4496879892101414,0.17285984539219137,0.021837057422138914,-0.01991985125136408,-0.013689206328365585,0.36992906309733115,-0.0339564070753707
LOCO-HD,10,0.42299622898949807,0.29083446383596256,0.3981734714712134,1.4627531931872495,0.9033750885270675,-0.04317306299700596,-0.00224093620747029,-0.038396950352628745,-0.040419882894826065,-0.042460320190797485
LOCO-HD,20,0.18446198806849967,0.23804864554260208,0.6020878731164117,0.6276717531885172,0.6488018798064916,-0.12117378945438828,-0.01722392043484644,-0.08432907954218061,-0.0314957749222905,-0.012623893315884871
LOCO-HD,35,0.26049948140729395,0.24807465076029545,0.904556685244751,1.2040669900120364,1.4670303921091397,0.03680925304466731,-0.03588802561007032,-0.02122820791545077,0.010745505144598266,-0.019791190633173694
LOCO-HD,50,0.07992061716107857,0.2441737708548941,0.20423661690544082,1.0358153112929231,0.8354710842064894,0.07090689322188892,-0.1810258965570719,-0.011524762907778596,0.050585056467853606,-0.00784007973116918
LOCO-HD,100,0.34411830946129407,0.19073849395840536,0.17608693846938905,1.0885796283832332,0.26489262956635606,0.02001458448178206,0.003069572428218148,-0.0017576393916327593,-0.004279282584888189,0.045906089232123026
Robust-CPI,10,0.2543242010888657,0.2601239586998565,0.20878498805347462,0.6705074764184811,0.5536172240022658,-0.005747439520207254,-0.006710264638880812,-0.020859826774339445,-0.007601388806605872,-0.0008740543431989658
Robust-CPI,20,0.2182233749573249,0.2601114345105607,0.4132645581941993,0.4166765261509439,0.05224151462545145,-0.019740949439178975,-0.00899608387863391,-0.006191399629022558,-0.000889510747409999,-0.002998628140770132
Robust-CPI,35,0.16314371151068527,0.16599636614867302,0.34982327274588754,0.8969678298044266,0.835102892693544,-0.0009924746925404904,-0.005557383899356457,-0.001180213037389235,0.0032643822222610647,-0.0028030811198169812
Robust-CPI,50,0.11444366215036506,0.2205347351715069,0.2802041575994152,0.8528091420492494,0.5374433088694279,0.002604421288970376,-0.0017596202811398399,0.0009901325383580093,-0.0003848718519418246,-0.011946061114385252
Robust-CPI,100,0.2358400636432068,0.13540444871779067,0.06904284805085618,0.36803492638895763,0.10791789327538319,-0.003777438899735445,0.0026967193244985875,-0.0005487472203742394,0.0003204957337180702,-0.0020021976945725516
0.5*CPI,10,0.3122253374892003,0.2521806868717877,0.3831574426486782,0.6382340058744407,0.71821126576156,0.0015600037368282416,0.0006149690988891954,-0.009304278292404877,0.00017303619697689454,0.002163338491209199
0.5*CPI,20,0.28675000452722943,0.23713690413181907,0.25001215487921713,1.0537156483877967,0.9307634120610265,0.0003937774388575732,-0.004213246591918435,0.0004956677673459975,-0.0032141852155012363,0.0006570739790237312
0.5*CPI,35,0.2834048056087622,0.21731265926701177,0.4521466594948265,0.4382331027286654,0.41094985153002866,-0.0023373178585187615,-0.0006880061132459314,-0.0017387873968756073,-0.00017418827300924589,3.8220427842738935e-05
0.5*CPI,50,0.17415925985360842,0.08329516898628392,0.22067187225047857,0.6705696341129797,0.6763602397397921,0.0013297936860633408,0.003112266720006862,0.007344748615023489,0.001969408423614427,-0.0008691088858024387
0.5*CPI,100,0.3429215543003667,0.13150435982436143,0.08555655477166363,0.6626174603844899,0.5289984177787705,0.00030664822292597593,0.00021440289910018562,0.0001312829003510818,0.001313060125132659,-0.0016661455800120462
PFI,10,0.4874504522783486,0.3732761261320038,0.5483293825799181,0.8095421183098966,0.9516458951440881,-0.019193492436515025,-0.00010149537729586822,-0.013046562984948329,-0.004113032313918241,0.009754090719515607
PFI,20,0.4089411163942054,0.42076787377288816,0.8738809228097255,1.283850637432715,1.434442447039934,0.006003951653536177,0.0030640163009670873,-0.0005190196167261796,-0.006642300933156209,0.0020794042924345835
PFI,35,0.40399024440259146,0.38760063489913954,0.48788593613690867,0.8220905681447798,0.9518867240885988,0.006184131723049435,-0.002779140714434525,-0.00013301537947107978,-0.0009978602304367978,0.011241661369192024
PFI,50,0.23368292766652676,0.1426654954171862,0.6071110478223898,1.010136564973525,0.9567360387940427,-0.003806837192387613,0.0037005434151028416,0.011915223791528207,0.0007558285944966325,-0.002056465923966133
PFI,100,0.3793127907227589,0.2784038862477558,0.2729539287253764,0.8404188876965617,0.9657323523696546,0.001567537429256971,0.000982645460974707,0.0007129013591444799,0.0007224466880829672,0.0011265321276218154
LOCO-W,10,0.05460597985008795,0.13476244680402336,0.0036662508402448757,0.8110185791943051,0.6166738579193355,-0.014937684388142847,-0.025189726102565185,-0.02871933082955002,0.01378050851713824,-0.05239960249102128
LOCO-W,20,-0.015154389610830338,-0.05205396518281058,0.16552208412494915,0.4652006503806645,0.42753783862589484,0.08397729306206059,0.02433285648165725,0.08100115301499122,0.019741384179795367,-0.08891614976212599
LOCO-W,35,0.613196803733222,0.2656646244449978,0.24091342793629955,0.07657228676122388,0.5837549147086131,-0.27688521844114966,-0.04549201334892344,-0.1321880822894962,-0.2196300596752577,-0.02777890206035208
LOCO-W,50,0.6103881378632225,0.4125072171647056,0.3160534450153936,0.6296349182396008,0.4971022393103259,0.16912651892481953,0.05929154886995267,0.232947057159401,-0.012135887882606819,-0.21203251783873492
LOCO-W,100,0.2498240356947045,-0.08755046759137344,0.018308521496312687,0.09342126628061222,0.41552356214865943,0.1077207555177013,-0.2593748152580143,0.4285016123106792,-0.24281089806249215,0.05630620416887553
LOCO-HD,10,0.39906733336803735,0.26217697564598863,0.5929609507046304,1.664304199080202,1.021453446336087,-0.05535628953036287,-0.06313479332929184,-0.1254483195379721,-0.09898616693495699,-0.08738210417183923
LOCO-HD,20,0.33493366548989806,0.24393276680245884,0.4453218080377615,1.1352412563061844,1.4292819162872739,-0.020035553150592356,-0.011845381532335941,0.0306458224685483,-0.019659746594838157,0.013827288066461607
LOCO-HD,35,0.36712580727048716,0.3865307586770398,0.6140621270274323,0.7105943927085877,0.723618735843122,-0.03150626045199406,0.05339156417025437,0.006559636150584969,0.0226195023750837,0.03385409962004804
LOCO-HD,50,0.2197853913999075,0.04398921171181813,0.2700636282554697,0.9993541549743438,1.0928958022268938,-0.018477182687862914,0.029226287065016177,-0.01591063613051036,-0.006079854196703649,0.04206245944998044
LOCO-HD,100,0.3470072912783674,0.2924857760848164,0.30181874524820185,1.3105979339792753,0.8944611431178563,0.329608241908799,-0.02099341466602833,-0.015942232926040245,-0.00265365828444053,-0.0027360749647734606
Robust-CPI,10,0.3646676036549139,0.22222620915127522,0.4322921692002277,0.7864708311208626,0.6889891324192859,0.02384112430085907,-0.006294617433502653,-0.026421693970714463,-0.009471001720736155,0.000940292861040688
Robust-CPI,20,0.23880604753102855,0.17951574662476696,0.254996472201781,1.0612995733675337,0.8582226098212233,0.0004352334220894181,-0.00647982542913862,-0.001712455243555807,-0.0010769996474115674,-0.005431654560612388
Robust-CPI,35,0.23977044157414257,0.17013599229349313,0.7042668949211226,0.5098471629145918,0.35212796662253165,0.001618533333849951,0.0018062995896922342,-0.00263791877468323,-0.0011760129941705184,-0.003783634406706593
Robust-CPI,50,0.16580428257558633,0.024325242767146277,0.26550679438473607,0.7624646857244397,0.8085649891765971,-0.008637393069318246,0.004937500453249376,0.005078281352627389,0.004555422914767269,-0.0006032992371185926
Robust-CPI,100,0.30362925431821014,0.18483742758973157,0.15355267672803888,1.03216299574949,0.7011615477352765,0.022006850926116855,0.0002973759801805804,-0.0003646104510024011,0.0045884832134884534,-8.417253035620347e-05
