method,snr,imp_V0,tr_V0,imp_V1,tr_V1,imp_V2,tr_V2,imp_V3,tr_V3,imp_V4,tr_V4,imp_V5,tr_V5,imp_V6,tr_V6,imp_V7,tr_V7,imp_V8,tr_V8,imp_V9,tr_V9,imp_V10,tr_V10,imp_V11,tr_V11,imp_V12,tr_V12,imp_V13,tr_V13,imp_V14,tr_V14,imp_V15,tr_V15,imp_V16,tr_V16,imp_V17,tr_V17,imp_V18,tr_V18,imp_V19,tr_V19,imp_V20,tr_V20,imp_V21,tr_V21,imp_V22,tr_V22,imp_V23,tr_V23,imp_V24,tr_V24,imp_V25,tr_V25,imp_V26,tr_V26,imp_V27,tr_V27,imp_V28,tr_V28,imp_V29,tr_V29,imp_V30,tr_V30,imp_V31,tr_V31,imp_V32,tr_V32,imp_V33,tr_V33,imp_V34,tr_V34,imp_V35,tr_V35,imp_V36,tr_V36,imp_V37,tr_V37,imp_V38,tr_V38,imp_V39,tr_V39,imp_V40,tr_V40,imp_V41,tr_V41,imp_V42,tr_V42,imp_V43,tr_V43,imp_V44,tr_V44,imp_V45,tr_V45,imp_V46,tr_V46,imp_V47,tr_V47,imp_V48,tr_V48,imp_V49,tr_V49
0.5*CPI,0.1,0.0,0.0,0.0,0.0,-0.0144931714249259,0.0,0.23412636706742807,1.0,-0.01952813222071348,0.0,-0.020118176374402275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005963987796392178,0.0,0.0,0.0,0.165567287059603,1.0,-0.014046996453890737,0.0,0.2854141105103478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49086106277180797,1.0,0.0,0.0,-0.03600452388969044,0.0,-0.00387032424189937,0.0,0.0,0.0,0.00630980634720979,0.0,0.0,0.0,0.0,0.0,-0.05484188032016202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08384874214822635,0.0,0.1603682511151272,0.0,0.0,0.0,0.0,0.0,0.020589089767339752,0.0,0.0,0.0,0.0,0.0,0.5867167788802015,1.0,0.015775211240816933,0.0,0.0,0.0,-0.001601530749127722,0.0,0.0,0.0,0.0035446477695524337,0.0,0.0,0.0,0.0,0.0,0.00121623516104985,0.0,-0.004135217369162003,0.0,0.002720052481557156,0.0,-0.009438381936004436,0.0,0.0,0.0
0.5*CPI,0.5,0.0,0.0,0.0,0.0,-0.0144931714249259,0.0,0.23412636706742807,1.0,-0.01952813222071348,0.0,-0.020118176374402275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005963987796392178,0.0,0.0,0.0,0.165567287059603,1.0,-0.014046996453890737,0.0,0.2854141105103478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49086106277180797,1.0,0.0,0.0,-0.03600452388969044,0.0,-0.00387032424189937,0.0,0.0,0.0,0.00630980634720979,0.0,0.0,0.0,0.0,0.0,-0.05484188032016202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08384874214822635,0.0,0.1603682511151272,0.0,0.0,0.0,0.0,0.0,0.020589089767339752,0.0,0.0,0.0,0.0,0.0,0.5867167788802015,1.0,0.015775211240816933,0.0,0.0,0.0,-0.001601530749127722,0.0,0.0,0.0,0.0035446477695524337,0.0,0.0,0.0,0.0,0.0,0.00121623516104985,0.0,-0.004135217369162003,0.0,0.002720052481557156,0.0,-0.009438381936004436,0.0,0.0,0.0
0.5*CPI,1.0,0.0,0.0,0.0,0.0,-0.0144931714249259,0.0,0.23412636706742807,1.0,-0.01952813222071348,0.0,-0.020118176374402275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005963987796392178,0.0,0.0,0.0,0.165567287059603,1.0,-0.014046996453890737,0.0,0.2854141105103478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49086106277180797,1.0,0.0,0.0,-0.03600452388969044,0.0,-0.00387032424189937,0.0,0.0,0.0,0.00630980634720979,0.0,0.0,0.0,0.0,0.0,-0.05484188032016202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08384874214822635,0.0,0.1603682511151272,0.0,0.0,0.0,0.0,0.0,0.020589089767339752,0.0,0.0,0.0,0.0,0.0,0.5867167788802015,1.0,0.015775211240816933,0.0,0.0,0.0,-0.001601530749127722,0.0,0.0,0.0,0.0035446477695524337,0.0,0.0,0.0,0.0,0.0,0.00121623516104985,0.0,-0.004135217369162003,0.0,0.002720052481557156,0.0,-0.009438381936004436,0.0,0.0,0.0
0.5*CPI,2.0,0.0,0.0,0.0,0.0,-0.0144931714249259,0.0,0.23412636706742807,1.0,-0.01952813222071348,0.0,-0.020118176374402275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005963987796392178,0.0,0.0,0.0,0.165567287059603,1.0,-0.014046996453890737,0.0,0.2854141105103478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49086106277180797,1.0,0.0,0.0,-0.03600452388969044,0.0,-0.00387032424189937,0.0,0.0,0.0,0.00630980634720979,0.0,0.0,0.0,0.0,0.0,-0.05484188032016202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08384874214822635,0.0,0.1603682511151272,0.0,0.0,0.0,0.0,0.0,0.020589089767339752,0.0,0.0,0.0,0.0,0.0,0.5867167788802015,1.0,0.015775211240816933,0.0,0.0,0.0,-0.001601530749127722,0.0,0.0,0.0,0.0035446477695524337,0.0,0.0,0.0,0.0,0.0,0.00121623516104985,0.0,-0.004135217369162003,0.0,0.002720052481557156,0.0,-0.009438381936004436,0.0,0.0,0.0
0.5*CPI,10.0,0.0,0.0,0.0,0.0,-0.0144931714249259,0.0,0.23412636706742807,1.0,-0.01952813222071348,0.0,-0.020118176374402275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005963987796392178,0.0,0.0,0.0,0.165567287059603,1.0,-0.014046996453890737,0.0,0.2854141105103478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49086106277180797,1.0,0.0,0.0,-0.03600452388969044,0.0,-0.00387032424189937,0.0,0.0,0.0,0.00630980634720979,0.0,0.0,0.0,0.0,0.0,-0.05484188032016202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08384874214822635,0.0,0.1603682511151272,0.0,0.0,0.0,0.0,0.0,0.020589089767339752,0.0,0.0,0.0,0.0,0.0,0.5867167788802015,1.0,0.015775211240816933,0.0,0.0,0.0,-0.001601530749127722,0.0,0.0,0.0,0.0035446477695524337,0.0,0.0,0.0,0.0,0.0,0.00121623516104985,0.0,-0.004135217369162003,0.0,0.002720052481557156,0.0,-0.009438381936004436,0.0,0.0,0.0
PFI,0.1,0.0,0.0,0.0,0.0,0.0032186778184846165,0.0,0.17478518328278114,1.0,-0.022134245389372476,0.0,-0.03157141780793893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025372711556732597,0.0,0.0,0.0,0.12587323612556944,1.0,0.23728361206941706,0.0,0.3632980829145347,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4778804060785724,1.0,0.0,0.0,-0.019882864478744766,0.0,-0.0016286053634084752,0.0,0.0,0.0,0.0031486003382501515,0.0,0.0,0.0,0.0,0.0,0.01677852869280949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05096328442073439,0.0,0.13241898894648418,0.0,0.0,0.0,0.0,0.0,0.011344931646565248,0.0,0.0,0.0,0.0,0.0,0.5307176082095064,1.0,0.010402742711530077,0.0,0.0,0.0,0.0013171164299969895,0.0,0.0,0.0,-1.0697406010340416e-05,0.0,0.0,0.0,0.0,0.0,-0.00015306552074845214,0.0,-0.0031168079744341437,0.0,-0.0013916946456398183,0.0,0.005385110334614751,0.0,0.0,0.0
PFI,0.5,0.0,0.0,0.0,0.0,0.0032186778184846165,0.0,0.17478518328278114,1.0,-0.022134245389372476,0.0,-0.03157141780793893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025372711556732597,0.0,0.0,0.0,0.12587323612556944,1.0,0.23728361206941706,0.0,0.3632980829145347,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4778804060785724,1.0,0.0,0.0,-0.019882864478744766,0.0,-0.0016286053634084752,0.0,0.0,0.0,0.0031486003382501515,0.0,0.0,0.0,0.0,0.0,0.01677852869280949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05096328442073439,0.0,0.13241898894648418,0.0,0.0,0.0,0.0,0.0,0.011344931646565248,0.0,0.0,0.0,0.0,0.0,0.5307176082095064,1.0,0.010402742711530077,0.0,0.0,0.0,0.0013171164299969895,0.0,0.0,0.0,-1.0697406010340416e-05,0.0,0.0,0.0,0.0,0.0,-0.00015306552074845214,0.0,-0.0031168079744341437,0.0,-0.0013916946456398183,0.0,0.005385110334614751,0.0,0.0,0.0
PFI,1.0,0.0,0.0,0.0,0.0,0.0032186778184846165,0.0,0.17478518328278114,1.0,-0.022134245389372476,0.0,-0.03157141780793893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025372711556732597,0.0,0.0,0.0,0.12587323612556944,1.0,0.23728361206941706,0.0,0.3632980829145347,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4778804060785724,1.0,0.0,0.0,-0.019882864478744766,0.0,-0.0016286053634084752,0.0,0.0,0.0,0.0031486003382501515,0.0,0.0,0.0,0.0,0.0,0.01677852869280949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05096328442073439,0.0,0.13241898894648418,0.0,0.0,0.0,0.0,0.0,0.011344931646565248,0.0,0.0,0.0,0.0,0.0,0.5307176082095064,1.0,0.010402742711530077,0.0,0.0,0.0,0.0013171164299969895,0.0,0.0,0.0,-1.0697406010340416e-05,0.0,0.0,0.0,0.0,0.0,-0.00015306552074845214,0.0,-0.0031168079744341437,0.0,-0.0013916946456398183,0.0,0.005385110334614751,0.0,0.0,0.0
PFI,2.0,0.0,0.0,0.0,0.0,0.0032186778184846165,0.0,0.17478518328278114,1.0,-0.022134245389372476,0.0,-0.03157141780793893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025372711556732597,0.0,0.0,0.0,0.12587323612556944,1.0,0.23728361206941706,0.0,0.3632980829145347,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4778804060785724,1.0,0.0,0.0,-0.019882864478744766,0.0,-0.0016286053634084752,0.0,0.0,0.0,0.0031486003382501515,0.0,0.0,0.0,0.0,0.0,0.01677852869280949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05096328442073439,0.0,0.13241898894648418,0.0,0.0,0.0,0.0,0.0,0.011344931646565248,0.0,0.0,0.0,0.0,0.0,0.5307176082095064,1.0,0.010402742711530077,0.0,0.0,0.0,0.0013171164299969895,0.0,0.0,0.0,-1.0697406010340416e-05,0.0,0.0,0.0,0.0,0.0,-0.00015306552074845214,0.0,-0.0031168079744341437,0.0,-0.0013916946456398183,0.0,0.005385110334614751,0.0,0.0,0.0
PFI,10.0,0.0,0.0,0.0,0.0,0.0032186778184846165,0.0,0.17478518328278114,1.0,-0.022134245389372476,0.0,-0.03157141780793893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025372711556732597,0.0,0.0,0.0,0.12587323612556944,1.0,0.23728361206941706,0.0,0.3632980829145347,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4778804060785724,1.0,0.0,0.0,-0.019882864478744766,0.0,-0.0016286053634084752,0.0,0.0,0.0,0.0031486003382501515,0.0,0.0,0.0,0.0,0.0,0.01677852869280949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05096328442073439,0.0,0.13241898894648418,0.0,0.0,0.0,0.0,0.0,0.011344931646565248,0.0,0.0,0.0,0.0,0.0,0.5307176082095064,1.0,0.010402742711530077,0.0,0.0,0.0,0.0013171164299969895,0.0,0.0,0.0,-1.0697406010340416e-05,0.0,0.0,0.0,0.0,0.0,-0.00015306552074845214,0.0,-0.0031168079744341437,0.0,-0.0013916946456398183,0.0,0.005385110334614751,0.0,0.0,0.0
LOCO-W,0.1,-0.34502155578074195,0.0,0.3448389405328554,0.0,0.008142694844977667,0.0,0.5065964046485323,1.0,0.18865494169949873,0.0,0.023309520778696607,0.0,0.0021445572872270556,0.0,2.3274998810520846,0.0,-0.050791413531153976,0.0,-0.7799778590345686,0.0,-0.6300239294387245,0.0,0.55047064002559,0.0,1.5933663518689873,1.0,-0.003518197258709811,0.0,-0.1337257473736785,1.0,0.11280819211421049,0.0,0.6820966879089215,0.0,0.17390270359107565,0.0,0.12243384267004663,1.0,0.501274654184776,0.0,-0.343213958578515,0.0,-0.44417442137525787,0.0,0.49769353541661837,0.0,-0.20225207938737297,0.0,-0.8000939019844321,0.0,0.2618890089310023,0.0,0.059489946520519386,0.0,-0.2923733186385844,0.0,1.16885328835947,0.0,0.25190611192332557,0.0,-0.8020308621650047,0.0,-0.42883757710933523,0.0,-0.16363872466653723,0.0,0.17840727160213443,0.0,0.33275548024547796,0.0,0.4082550660545986,0.0,-0.7915179956123678,0.0,-1.5078991070328749,1.0,-0.3764550811663116,0.0,-0.35895291906273913,0.0,-0.47939960753655236,0.0,0.45577959925264255,0.0,0.46477609931041874,0.0,-1.120531838624229,0.0,0.06465653759242679,0.0,-0.2540277025730177,0.0,0.12987672500697206,0.0,0.40319941466727427,0.0,0.054083596386676605,0.0,0.6249318870011337,0.0
LOCO-W,0.5,-0.5009862936221661,0.0,0.23866620171370923,0.0,0.777503386802075,0.0,0.05120111840257992,1.0,0.21074293793972523,0.0,-0.3200375125649483,0.0,1.1700780927617251,0.0,0.5160979946978624,0.0,-0.5079570558091207,0.0,-0.27873284476528454,0.0,-0.05177608146282261,0.0,-0.01743557023376157,0.0,-2.225253734563089,1.0,-0.325003075098532,0.0,1.1878445043175831,1.0,0.4243650290563445,0.0,-0.12875359665387498,0.0,-0.3212726270310429,0.0,1.0635350161766557,1.0,0.46255981884870256,0.0,0.4887245508421677,0.0,-0.305087995297248,0.0,1.0064562338165528,0.0,0.19243420020414095,0.0,0.07240062180991803,0.0,0.11686113264607638,0.0,-0.2932460386938453,0.0,0.10862253844519341,0.0,1.2451905845813844,0.0,-0.31241763945716733,0.0,0.8123221903659629,0.0,1.5310044299064518,0.0,-2.095097862774616,0.0,-0.09722784389806202,0.0,0.22428350124233748,0.0,-0.15745787411594836,0.0,-1.9574273275133904,0.0,0.3240011605960018,1.0,1.173709206912564,0.0,0.3283608640410861,0.0,0.7645697852744414,0.0,0.04334244408974985,0.0,-0.3510463322952467,0.0,0.0957747551540191,0.0,0.13102892577905545,0.0,-0.3333272333838082,0.0,0.07615822516999393,0.0,-0.23355370522452293,0.0,0.6274846288502717,0.0,-0.18393181291392244,0.0
LOCO-W,1.0,-0.4538087307225412,0.0,-0.22239040328659437,0.0,-0.09019030379280173,0.0,0.024850043143382555,1.0,1.895466635451727,0.0,-0.41747973086756884,0.0,-0.20316706064810952,0.0,1.3701888211611761,0.0,0.09767404777649051,0.0,-0.43168363515101593,0.0,-0.6945124028926228,0.0,-0.15787663403389,0.0,0.16015764487934925,1.0,-1.9292652921609168,0.0,-0.07047329960395948,1.0,0.44298174335126994,0.0,0.25368077913360193,0.0,-0.18871782663113246,0.0,-0.12487548829036832,1.0,0.22946098161235096,0.0,-0.2872436971007168,0.0,0.1842590710352925,0.0,-0.00845869985824898,0.0,-0.9504359328473648,0.0,-2.1896760949384135,0.0,0.1537203693572789,0.0,0.24776946582901302,0.0,-0.6672389878522554,0.0,-0.20668295703829906,0.0,0.6258443992005447,0.0,0.12701772861602637,0.0,2.208161343241327,0.0,-0.06717560808292176,0.0,0.3194936356644652,0.0,0.6729695673540498,0.0,0.01847662336174389,0.0,-1.3443458594639959,0.0,0.5856169610645072,1.0,0.6995362598522737,0.0,0.47239860187047594,0.0,-0.10040482515059543,0.0,-0.23841035670834032,0.0,-0.4491294663832307,0.0,-0.6525134991835801,0.0,0.1651648652983245,0.0,1.2845033821922829,0.0,-2.8355533165231175,0.0,-0.8792637734975953,0.0,-0.3888195019056251,0.0,0.0036911889288548942,0.0
LOCO-W,2.0,-0.13495358116303205,0.0,-0.2677766662886975,0.0,-0.5941485424170189,0.0,-0.05681727214075964,1.0,0.030565029727941433,0.0,0.4668056063528665,0.0,0.1724140727956511,0.0,-0.15730709724451755,0.0,0.4584197704053154,0.0,-0.04085703609149825,0.0,0.12579577160837016,0.0,0.8035854550199553,0.0,0.4510789583206284,1.0,0.3202324643259788,0.0,0.020327086260604966,1.0,0.05953874946070719,0.0,2.0780813218252487,0.0,0.1817221722463168,0.0,0.9527110866395702,1.0,-0.7825812197033369,0.0,-0.5245338884808559,0.0,-0.22044290572999203,0.0,0.5723977752795286,0.0,-1.0773953976482304,0.0,0.7516211430356036,0.0,0.7173559626962979,0.0,-1.236131933820033,0.0,0.9118513944998018,0.0,-2.8057257486228084,0.0,0.07751717493686458,0.0,0.10353617310239394,0.0,-2.852178286773788,0.0,0.06339925660841496,0.0,0.3009931602435363,0.0,-2.3622877889410114,0.0,-0.39844837130890265,0.0,0.09211721783105906,0.0,0.02430999533753322,1.0,0.7547747902886884,0.0,-1.4990018092170985,0.0,0.1666556456974667,0.0,0.2141277567501894,0.0,-0.39041375402081696,0.0,0.7687501318535542,0.0,-0.21301998898839325,0.0,0.5307976475636137,0.0,-0.1763676127770324,0.0,-1.0243013122629403,0.0,0.2919538561474592,0.0,-0.2898302374433907,0.0
LOCO-W,10.0,0.6801749933484632,0.0,-0.006952269301370587,0.0,0.17678164686388972,0.0,0.13738704510176333,1.0,0.4347024055939117,0.0,0.40517600019778116,0.0,0.4968804870129005,0.0,-0.3599051586142367,0.0,-2.2181145072658435,0.0,-0.7473763441738492,0.0,-0.19228706647739127,0.0,0.29005083165763873,0.0,0.5329033207637974,1.0,0.26726235832399836,0.0,-0.1358962737454945,1.0,0.717445937615417,0.0,-0.1234944243156641,0.0,-0.3290381620292601,0.0,-0.8316704374821354,1.0,-0.0622525015842557,0.0,0.1419330583397468,0.0,-0.2944291953334033,0.0,1.7443003918653577,0.0,-0.23963860295960213,0.0,1.3878587749992377,0.0,0.6286267811915077,0.0,1.2802657690072872,0.0,0.005249905024228192,0.0,-0.4650339301092557,0.0,0.2158965662837382,0.0,-0.30705522899824006,0.0,-0.9111394319369424,0.0,-0.5118308419588371,0.0,-0.7480476616683853,0.0,-0.5484274520285267,0.0,-1.85882543754257,0.0,-0.03251195946182835,0.0,-0.33662828016212154,1.0,-0.7912192799283734,0.0,3.217442196966794,0.0,0.49945161055550186,0.0,-0.2904563741380224,0.0,1.0141537391846007,0.0,-0.30777932103556044,0.0,0.03570740478267153,0.0,0.3630051868723578,0.0,-0.38556870239324736,0.0,0.2793480491812738,0.0,-1.3553170588714996,0.0,0.26567799745949333,0.0
LOCO-HD,0.1,-5.2096794006306624e-05,0.0,2.4540406435846762e-06,0.0,-0.09874707702379615,0.0,0.5497152295599133,1.0,-0.07986618930367761,0.0,-0.014862616265843176,0.0,1.111870620462696e-06,0.0,8.36891364208725e-07,0.0,-1.7861533243568317e-05,0.0,-1.6015347988229678e-05,0.0,-0.004754291083655993,0.0,-4.4167711550802125e-05,0.0,0.26598492608161406,1.0,-0.40412489867245105,0.0,0.5601911620490143,1.0,1.2083070264345963e-06,0.0,0.0,0.0,-2.3240305075056256e-05,0.0,0.9100604549998277,1.0,-3.007584694625365e-06,0.0,-0.03133213473913754,0.0,-0.008436825002818171,0.0,0.0,0.0,0.008535638932088752,0.0,5.409102973530366e-06,0.0,1.327851755261733e-05,0.0,-0.20967294479147247,0.0,-8.881784197001252e-16,0.0,-8.881784197001252e-16,0.0,-4.011882591070659e-05,0.0,-0.11763818249933689,0.0,0.1108430047121769,0.0,0.0,0.0,1.5270919591081622e-06,0.0,0.007283887374941234,0.0,-1.0266338970499334e-05,0.0,-4.965099665987793e-05,0.0,0.9656586511055649,1.0,-0.060576923955458106,0.0,4.228519644655648e-06,0.0,0.019198755953444113,0.0,0.0,0.0,-0.004415724971587931,0.0,0.0,0.0,-2.2064334544769082e-05,0.0,0.003552940988159392,0.0,0.0008062025784059124,0.0,-0.036997100032998276,0.0,0.006616128944437527,0.0,0.0,0.0
LOCO-HD,0.5,-5.2096794006306624e-05,0.0,2.4540406435846762e-06,0.0,-0.09874707702379615,0.0,0.5497152295599133,1.0,-0.07986618930367761,0.0,-0.014862616265843176,0.0,1.111870620462696e-06,0.0,8.36891364208725e-07,0.0,-1.7861533243568317e-05,0.0,-1.6015347988229678e-05,0.0,-0.004754291083655993,0.0,-4.4167711550802125e-05,0.0,0.26598492608161406,1.0,-0.40412489867245105,0.0,0.5601911620490143,1.0,1.2083070264345963e-06,0.0,0.0,0.0,-2.3240305075056256e-05,0.0,0.9100604549998277,1.0,-3.007584694625365e-06,0.0,-0.03133213473913754,0.0,-0.008436825002818171,0.0,0.0,0.0,0.008535638932088752,0.0,5.409102973530366e-06,0.0,1.327851755261733e-05,0.0,-0.20967294479147247,0.0,-8.881784197001252e-16,0.0,-8.881784197001252e-16,0.0,-4.011882591070659e-05,0.0,-0.11763818249933689,0.0,0.1108430047121769,0.0,0.0,0.0,1.5270919591081622e-06,0.0,0.007283887374941234,0.0,-1.0266338970499334e-05,0.0,-4.965099665987793e-05,0.0,0.9656586511055649,1.0,-0.060576923955458106,0.0,4.228519644655648e-06,0.0,0.019198755953444113,0.0,0.0,0.0,-0.004415724971587931,0.0,0.0,0.0,-2.2064334544769082e-05,0.0,0.003552940988159392,0.0,0.0008062025784059124,0.0,-0.036997100032998276,0.0,0.006616128944437527,0.0,0.0,0.0
LOCO-HD,1.0,-5.2096794006306624e-05,0.0,2.4540406435846762e-06,0.0,-0.09874707702379615,0.0,0.5497152295599133,1.0,-0.07986618930367761,0.0,-0.014862616265843176,0.0,1.111870620462696e-06,0.0,8.36891364208725e-07,0.0,-1.7861533243568317e-05,0.0,-1.6015347988229678e-05,0.0,-0.004754291083655993,0.0,-4.4167711550802125e-05,0.0,0.26598492608161406,1.0,-0.40412489867245105,0.0,0.5601911620490143,1.0,1.2083070264345963e-06,0.0,0.0,0.0,-2.3240305075056256e-05,0.0,0.9100604549998277,1.0,-3.007584694625365e-06,0.0,-0.03133213473913754,0.0,-0.008436825002818171,0.0,0.0,0.0,0.008535638932088752,0.0,5.409102973530366e-06,0.0,1.327851755261733e-05,0.0,-0.20967294479147247,0.0,-8.881784197001252e-16,0.0,-8.881784197001252e-16,0.0,-4.011882591070659e-05,0.0,-0.11763818249933689,0.0,0.1108430047121769,0.0,0.0,0.0,1.5270919591081622e-06,0.0,0.007283887374941234,0.0,-1.0266338970499334e-05,0.0,-4.965099665987793e-05,0.0,0.9656586511055649,1.0,-0.060576923955458106,0.0,4.228519644655648e-06,0.0,0.019198755953444113,0.0,0.0,0.0,-0.004415724971587931,0.0,0.0,0.0,-2.2064334544769082e-05,0.0,0.003552940988159392,0.0,0.0008062025784059124,0.0,-0.036997100032998276,0.0,0.006616128944437527,0.0,0.0,0.0
LOCO-HD,2.0,-5.2096794006306624e-05,0.0,2.4540406435846762e-06,0.0,-0.09874707702379615,0.0,0.5497152295599133,1.0,-0.07986618930367761,0.0,-0.014862616265843176,0.0,1.111870620462696e-06,0.0,8.36891364208725e-07,0.0,-1.7861533243568317e-05,0.0,-1.6015347988229678e-05,0.0,-0.004754291083655993,0.0,-4.4167711550802125e-05,0.0,0.26598492608161406,1.0,-0.40412489867245105,0.0,0.5601911620490143,1.0,1.2083070264345963e-06,0.0,0.0,0.0,-2.3240305075056256e-05,0.0,0.9100604549998277,1.0,-3.007584694625365e-06,0.0,-0.03133213473913754,0.0,-0.008436825002818171,0.0,0.0,0.0,0.008535638932088752,0.0,5.409102973530366e-06,0.0,1.327851755261733e-05,0.0,-0.20967294479147247,0.0,-8.881784197001252e-16,0.0,-8.881784197001252e-16,0.0,-4.011882591070659e-05,0.0,-0.11763818249933689,0.0,0.1108430047121769,0.0,0.0,0.0,1.5270919591081622e-06,0.0,0.007283887374941234,0.0,-1.0266338970499334e-05,0.0,-4.965099665987793e-05,0.0,0.9656586511055649,1.0,-0.060576923955458106,0.0,4.228519644655648e-06,0.0,0.019198755953444113,0.0,0.0,0.0,-0.004415724971587931,0.0,0.0,0.0,-2.2064334544769082e-05,0.0,0.003552940988159392,0.0,0.0008062025784059124,0.0,-0.036997100032998276,0.0,0.006616128944437527,0.0,0.0,0.0
LOCO-HD,10.0,-5.2096794006306624e-05,0.0,2.4540406435846762e-06,0.0,-0.09874707702379615,0.0,0.5497152295599133,1.0,-0.07986618930367761,0.0,-0.014862616265843176,0.0,1.111870620462696e-06,0.0,8.36891364208725e-07,0.0,-1.7861533243568317e-05,0.0,-1.6015347988229678e-05,0.0,-0.004754291083655993,0.0,-4.4167711550802125e-05,0.0,0.26598492608161406,1.0,-0.40412489867245105,0.0,0.5601911620490143,1.0,1.2083070264345963e-06,0.0,0.0,0.0,-2.3240305075056256e-05,0.0,0.9100604549998277,1.0,-3.007584694625365e-06,0.0,-0.03133213473913754,0.0,-0.008436825002818171,0.0,0.0,0.0,0.008535638932088752,0.0,5.409102973530366e-06,0.0,1.327851755261733e-05,0.0,-0.20967294479147247,0.0,-8.881784197001252e-16,0.0,-8.881784197001252e-16,0.0,-4.011882591070659e-05,0.0,-0.11763818249933689,0.0,0.1108430047121769,0.0,0.0,0.0,1.5270919591081622e-06,0.0,0.007283887374941234,0.0,-1.0266338970499334e-05,0.0,-4.965099665987793e-05,0.0,0.9656586511055649,1.0,-0.060576923955458106,0.0,4.228519644655648e-06,0.0,0.019198755953444113,0.0,0.0,0.0,-0.004415724971587931,0.0,0.0,0.0,-2.2064334544769082e-05,0.0,0.003552940988159392,0.0,0.0008062025784059124,0.0,-0.036997100032998276,0.0,0.006616128944437527,0.0,0.0,0.0
Robust-CPI,0.1,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,0.027771799038224562,0.0,0.4345135467308642,1.0,-0.004389397092316257,0.0,-0.04079060167754322,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,0.002825416784119897,0.0,-4.3969228698026e-16,0.0,0.37281177276445476,1.0,-0.23083840277770995,0.0,0.35227359422501076,1.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,0.518775351662289,1.0,-4.3969228698026e-16,0.0,-0.031596680901433326,0.0,-0.01644598010962055,0.0,-4.3969228698026e-16,0.0,0.002538593335105804,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,-0.2124418658076725,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,-0.12301671327412468,0.0,0.09124825820927661,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,0.020150989128790174,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,0.6428428399613287,1.0,0.024345093174970914,0.0,-4.3969228698026e-16,0.0,0.0035427919832631822,0.0,-4.3969228698026e-16,0.0,0.0020152407865785603,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,0.0019346257212644867,0.0,-0.017441138188180258,0.0,-0.010690556858166068,0.0,0.003711033349667663,0.0,-4.3969228698026e-16,0.0
